symbol,company,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni
A039130,하나투어,114076519 ,511971569 ,60400555 ,123787244 ,417081073 ,43712193 
A241710,코스메카코리아,180130390 ,480374819 ,26635193 ,168006071 ,271500884 ,20369096 
A098460,고영,305074048 ,214978627 ,16730215 ,307596358 ,196705453 ,20169820 
A000400,롯데손해보험,0 ,0 ,0 ,1093629989 ,1751561270 ,286090280 
A003540,대신증권,3248608905 ,686267159 ,136720506 ,3103939851 ,1093406561 ,710207643 
A047920,HLB제약,0 ,0 ,0 ,125144057 ,137007817 ,-21742708 
A183300,코미코,221025830 ,362159176 ,37903866 ,235732930 ,129914293 ,39927127 
A365340,성일하이텍,299198647 ,199492139 ,6761688 ,320058403 ,176759602 ,24632202 
A023590,다우기술,2611445587 ,9427335118 ,201494615 ,712283902 ,295716440 ,94934790 
A285130,SK케미칼,2113966731 ,1765282667 ,20103481 ,1128388784 ,1247409124 ,34683786 
A009450,경동나비엔,607788068 ,1238292877 ,83616502 ,472999232 ,1085134113 ,76234364 
A086450,동국제약,555989630 ,747013469 ,50824102 ,548795801 ,634603232 ,50085555 
A005180,빙그레,638167688 ,1401673523 ,95839070 ,639136069 ,1207170618 ,83345443 
A003030,세아제강지주,1883403059 ,3754678049 ,215539411 ,698784592 ,25324112 ,6866497 
A049770,동원F&B,1004175057 ,4399107265 ,124534903 ,797334747 ,2016666823 ,77070019 
A008730,율촌화학,321632211 ,424290318 ,3005419 ,317011144 ,403488100 ,6119189 
A105630,한세실업,649757506 ,1709674635 ,106114371 ,657535747 ,1660019350 ,106167616 
A009520,포스코엠텍,0 ,0 ,0 ,115787684 ,342104108 ,4751690 
A007340,DN오토모티브,1212554562 ,3220051579 ,274149428 ,679791869 ,702920616 ,43761526 
A119860,커넥트웨이브,575519155 ,447454720 ,1841073 ,573989367 ,202012831 ,12156333 
A036540,SFA반도체,472961962 ,442448841 ,6551897 ,357612286 ,423027792 ,20950496 
A089590,제주항공,357936092 ,1855032504 ,133313830 ,351972838 ,1816261971 ,118985574 
A214320,이노션,910630356 ,2120737753 ,106878581 ,732231158 ,677142481 ,104702281 
A100090,SK오션플랜트,698770849 ,833217665 ,41112326 ,700999146 ,811592906 ,41112326 
A003530,한화투자증권,1666113025 ,284479059 ,57950700 ,1663101844 ,289538504 ,32777040 
A006650,대한유화,1812494839 ,2634476549 ,-18063140 ,1717214163 ,2612504997 ,-28009110 
A069260,TKG휴켐스,833286002 ,1038946031 ,120044299 ,833886690 ,1038946031 ,120128241 
A192400,쿠쿠홀딩스,1078483609 ,788349458 ,121939412 ,595127235 ,49690577 ,36591279 
A271940,일진하이솔루스,0 ,0 ,0 ,316425810 ,63424222 ,-1272006 
A020560,아시아나항공,494512061 ,7884796893 ,11657640 ,567321914 ,6708757040 ,-72119363 
A001060,JW중외제약,275257075 ,755736930 ,41567700 ,285062642 ,747911127 ,42713152 
A101490,에스앤에스텍,227833886 ,156480824 ,25576189 ,227833886 ,148403846 ,28052248 
A002350,넥센타이어,1742607054 ,2740249894 ,132196315 ,1697512021 ,2112727907 ,178223186 
A032350,롯데관광개발,35162382 ,372666749 ,-146861134 ,35689939 ,208928409 ,-202845722 
A010780,아이에스동서,1548271416 ,1899980646 ,58002192 ,1555693614 ,1289311095 ,83131242 
A093370,후성,305904886 ,478525695 ,-57167827 ,258776208 ,255259670 ,-98375569 
A009900,명신산업,577738228 ,1703854748 ,154426934 ,202222561 ,170964793 ,13702197 
A005250,녹십자홀딩스,933244805 ,2089632900 ,-69263381 ,663044030 ,60512374 ,17744938 
A114090,GKL,400130058 ,385474311 ,32450454 ,397267568 ,385474311 ,32315334 
A001430,세아베스틸지주,1930339102 ,3909285286 ,87096322 ,1549645862 ,98098781 ,63464156 
A268280,미원에스씨,375205218 ,451233585 ,25825253 ,386374058 ,436016904 ,30868989 
A003850,보령,566539231 ,889415846 ,52253825 ,555245050 ,843123814 ,50811220 
A006120,SK디스커버리,2907586475 ,8545284572 ,90248816 ,1085522200 ,63958009 ,40585114 
A003960,사조대림,612644535 ,2150631077 ,104922367 ,524418667 ,1443531598 ,75242505 
A950210,프레스티지바이오파마,450660653 ,229164 ,-50830440 ,526943694 ,0 ,-16908052 
A003240,태광산업,3856199779 ,2239754089 ,-29342878 ,3220005608 ,1998081838 ,-131386513 
A001530,DI동일,580230651 ,669994104 ,5720551 ,485871626 ,297747618 ,10390281 
A041190,우리기술투자,530965250 ,168339844 ,127057863 ,531607001 ,168492428 ,127802865 
A003570,SNT다이내믹스,703739057 ,497170341 ,51544574 ,699290164 ,401703416 ,50067357 
A278280,천보,273020233 ,175449769 ,-69596489 ,234207687 ,65970434 ,-22177676 
A181710,NHN,1594867271 ,2325671613 ,-32296966 ,1705717099 ,367646064 ,118798512 
A222080,씨아이에스,287766514 ,378931721 ,44137913 ,287766514 ,377149151 ,44137913 
A048410,현대바이오,46410841 ,11368809 ,-11217204 ,47010741 ,11368809 ,-10621333 
A195870,해성디에스,519513916 ,634752266 ,76656227 ,526353146 ,625028776 ,82663749 
A000640,동아쏘시오홀딩스,1013277206 ,1181380509 ,55552094 ,670154568 ,56543400 ,-317912 
A131970,두산테스나,407097220 ,0 ,0 ,408288462 ,352485965 ,51549376 
A344820,KCC글라스,1475474554 ,1690482012 ,75038388 ,1490686394 ,1690482012 ,87707368 
A115450,HLB테라퓨틱스,167304863 ,53520817 ,-925907 ,195517193 ,53652012 ,1863278 
A005440,현대지에프홀딩스,2751344721 ,3301768765 ,1070052179 ,1365494656 ,39873449 ,37745227 
A042000,카페24,188426001 ,279180637 ,18435390 ,182528808 ,207925513 ,14948228 
A025900,동화기업,875243845 ,968662191 ,-82802326 ,937388492 ,452854426 ,-60407518 
A399720,가온칩스,61771112 ,68878360 ,5902647 ,62296318 ,68878360 ,6313594 
A036810,에프에스티,232272046 ,201397669 ,-16370924 ,195202753 ,189302008 ,-3871528 
A272290,이녹스첨단소재,416241743 ,408077982 ,40815588 ,425687123 ,380848771 ,45786006 
A025540,한국단자,962540693 ,1333182125 ,84928818 ,830343246 ,1153812625 ,59183323 
A016380,KG스틸,1874507421 ,3429798359 ,184437517 ,1850469169 ,3359697888 ,178636176 
A336570,원텍,101222317 ,109645001 ,32953396 ,101918437 ,113111822 ,34970833 
A122870,와이지엔터테인먼트,460745728 ,499038317 ,36913786 ,449525558 ,312960178 ,30841033 
A005880,대한해운,1775679108 ,1557852028 ,111605419 ,1300491594 ,749846704 ,82760837 
A007390,네이처셀,61976741 ,22744442 ,-8623976 ,62024228 ,22740358 ,-8975723 
A003380,하림지주,2770545000 ,11917322764 ,7324772 ,1397157000 ,95453580 ,29908473 
A237880,클리오,217288367 ,348489378 ,32160071 ,214749402 ,342852720 ,32543443 
A418550,제이오,0 ,0 ,0 ,136718050 ,119222367 ,15947340 
A014830,유니드,921570297 ,1053884826 ,37692686 ,675608730 ,599775281 ,58984525 
A015750,성우하이텍,1363533270 ,4289717679 ,169184595 ,1270071528 ,1681791571 ,129736984 
A030190,NICE평가정보,360584176 ,489283215 ,59852775 ,350948887 ,422753832 ,57745706 
A064960,SNT모티브,945102684 ,1072476305 ,82473857 ,943063660 ,1050652928 ,84217686 
A253590,네오셈,100271383 ,107792172 ,10981857 ,91891510 ,105911738 ,10338950 
A381970,케이카,0 ,0 ,0 ,234015195 ,2134318945 ,31893395 
A403550,쏘카,195538457 ,403330932 ,-48341165 ,201455051 ,373670854 ,-55582280 
A194480,데브시스터즈,142961433 ,170331556 ,-36825296 ,154977107 ,171745164 ,-34292017 
A420770,기가비스,0 ,0 ,0 ,202704897 ,65106648 ,18472727 
A019170,신풍제약,267354698 ,205865753 ,-52888143 ,260141988 ,191796204 ,-50315051 
A058970,엠로,29873173 ,63511453 ,-27421759 ,28887877 ,59564155 ,-27808658 
A215200,메가스터디교육,443987906 ,941974690 ,91434724 ,423992204 ,836061058 ,85882578 
A006380,카프로,0 ,0 ,0 ,-31541596 ,30030464 ,-42179988 
A170900,동아에스티,640818515 ,672231422 ,-5181569 ,663148668 ,610155450 ,9877548 
A101360,에코앤드림,100131779 ,60940379 ,212343 ,100439741 ,55242159 ,-45859 
A348210,넥스틴,136889282 ,103586567 ,38261732 ,137485566 ,103586567 ,39096060 
A192650,드림텍,407505352 ,1008378379 ,16787655 ,258336127 ,486076486 ,7291860 
A189300,인텔리안테크,267136641 ,287347320 ,-344847 ,266173424 ,256268798 ,3314592 
A060370,LS마린솔루션,0 ,0 ,0 ,116814392 ,75875751 ,8082492 
A114840,아이패밀리에스씨,77322067 ,0 ,0 ,77322067 ,173253199 ,25974966 
A335890,비올,0 ,0 ,0 ,62642702 ,44289894 ,23877052 
A053800,안랩,272175083 ,237425563 ,30520272 ,271006955 ,227894330 ,31256475 
A000670,영풍,3800598961 ,3612464232 ,-76192700 ,1712638666 ,1425220841 ,-114746364 
A053030,바이넥스,170908574 ,136334509 ,-12165033 ,170430787 ,136334509 ,-21244713 
A161000,애경케미칼,723800647 ,1756594587 ,16558949 ,694395778 ,1382175277 ,14527794 
A376300,디어유,0 ,0 ,0 ,179038580 ,79618705 ,26176520 
A000070,삼양홀딩스,2028119848 ,3286762492 ,181707917 ,2054176681 ,222705469 ,209422582 
A000370,한화손해보험,2975255221 ,4976644035 ,270627590 ,3158377033 ,4569854961 ,316039674 
A003470,유안타증권,1593441102 ,533655607 ,65771566 ,1567952424 ,516014859 ,91649417 
A199800,툴젠,25656505 ,1076490 ,-43503229 ,26006813 ,1065266 ,-43195937 
A007700,F&F홀딩스,2141171477 ,1994674268 ,117251398 ,1949831490 ,51412275 ,31463512 
A057050,현대홈쇼핑,2120866880 ,2566455805 ,157471930 ,1594831904 ,1103777457 ,48225413 
A272450,진에어,0 ,0 ,0 ,211078184 ,1354986129 ,142147280 
A099190,아이센스,284005838 ,272877128 ,-766475 ,287847566 ,211183778 ,-3196354 
A091810,티웨이항공,201446994 ,1412955737 ,100778582 ,195340634 ,1413469153 ,96926655 
A080220,제주반도체,173770054 ,158475598 ,18203948 ,177680085 ,157902598 ,20236120 
A030610,교보증권,1908837933 ,251726790 ,45350337 ,1887253646 ,232717262 ,22287622 
A017810,풀무원,269661029 ,3032722206 ,18622171 ,401048382 ,125334307 ,-326108 
A017960,한국카본,449280027 ,674175041 ,-11490856 ,464492597 ,652120271 ,2020603 
A025980,아난티,619415245 ,907897920 ,103246566 ,483878210 ,105504917 ,2082838 
A058610,에스피지,220185831 ,393728747 ,9092791 ,131780645 ,215593187 ,-2535776 
A046890,서울반도체,674975600 ,1049471952 ,-21420727 ,763318529 ,858485859 ,14510674 
A069080,웹젠,633915040 ,214973453 ,65580595 ,640451590 ,217407078 ,68707157 
A016800,퍼시스,540762481 ,374471306 ,67237621 ,551240769 ,336668524 ,61559594 
A071970,STX중공업,230657630 ,286188336 ,38306307 ,225985285 ,273965062 ,36792562 
A071320,지역난방공사,2229392329 ,3668819910 ,424135454 ,2229392409 ,3668755082 ,424037775 
A220100,퓨쳐켐,61907685 ,14391055 ,-7614473 ,65709745 ,8000602 ,-8055418 
A002030,아세아,1091254590 ,2106448204 ,98008754 ,403187647 ,32724541 ,20468974 
A358570,지아이이노베이션,0 ,0 ,0 ,58106203 ,5343131 ,-57185050 
A251970,펌텍코리아,240500361 ,296553851 ,27986858 ,225171076 ,222800492 ,24423337 
A131290,티에스이,295388900 ,262746927 ,3162668 ,283707096 ,147095756 ,12730453 
A383800,LX홀딩스,1701310000 ,118705000 ,86726000 ,1021851000 ,61908000 ,37343000 
A075580,세진중공업,181304837 ,399172478 ,26244021 ,182911776 ,366131360 ,34438957 
A130660,한전산업,100003973 ,370241958 ,18222450 ,93812159 ,360980936 ,16712488 
A018250,애경산업,385324331 ,680912959 ,46012413 ,384918139 ,659416631 ,45140592 
A003280,흥아해운,176573149 ,165037933 ,31282030 ,160666328 ,134016285 ,18287691 
A144510,지씨셀,523666623 ,186623077 ,-6802461 ,551221358 ,170179271 ,3800260 
A012630,HDC,2579699541 ,5789237639 ,114681938 ,2113960095 ,69832361 ,74766343 
A031430,신세계인터내셔날,844101448 ,1351574423 ,42865596 ,743579566 ,1157214394 ,55478775 
A017940,E1,1546485993 ,8275241879 ,104714937 ,1761478216 ,7563319552 ,103785905 
A003160,디아이,147235666 ,210057611 ,940720 ,131622807 ,158505666 ,4521372 
A002240,고려제강,1712856782 ,1777026088 ,75950701 ,1236059088 ,529974497 ,55146860 
A033240,자화전자,403728626 ,591999108 ,2619435 ,386980183 ,529983780 ,-11657574 
A099320,쎄트렉아이,213781332 ,133212487 ,56118125 ,241315570 ,124009880 ,71070868 
A179900,유티아이,12255560 ,20097082 ,-30777994 ,-2381405 ,4778877 ,-26358215 
A228760,지노믹트리,123853112 ,2537229 ,-8241534 ,123853112 ,6745692 ,-8629370 
A340570,티앤엘,132283467 ,113232880 ,26679372 ,132283467 ,113033498 ,26674767 
A145990,삼양사,1557473752 ,2659174710 ,118018245 ,1439810374 ,1992229124 ,97768715 
A284740,쿠쿠홈시스,820120874 ,972988644 ,111031160 ,712234948 ,686499220 ,80078731 
A078340,컴투스,1111280872 ,714569736 ,-30602782 ,1080520194 ,544278945 ,15055571 
A001200,유진투자증권,1026677847 ,253430372 ,17659861 ,978417040 ,198264455 ,3173477 
A001340,백광산업,212302484 ,230175089 ,1557469 ,212553020 ,226366161 ,2219 
A200130,콜마비앤에이치,396171774 ,602065977 ,20013132 ,388867309 ,455613617 ,26990089 
A001820,삼화콘덴서,247555706 ,289127761 ,22312247 ,219597935 ,231733848 ,19308045 
A039440,에스티아이,238801597 ,299656678 ,19288210 ,241361371 ,273858867 ,21121346 
A030520,한글과컴퓨터,335438327 ,283926218 ,15037380 ,348296625 ,133167255 ,22288848 
A372170,윤성에프앤씨,172994585 ,317249968 ,28330473 ,172870298 ,317166128 ,28344733 
A032500,케이엠더블유,167053389 ,82374531 ,-65909547 ,163002270 ,34634833 ,-70985869 
A215000,골프존,412641570 ,680226228 ,65994379 ,432443571 ,597946800 ,81361696 
A290650,엘앤씨바이오,146813477 ,70635137 ,49313026 ,134610524 ,57555157 ,49793989 
A005610,SPC삼립,414390630 ,3431867504 ,50956119 ,390397152 ,1673532764 ,40713065 
A079370,제우스,307134762 ,394107121 ,14649317 ,229783045 ,198114735 ,32216271 
A241590,화승엔터프라이즈,513201014 ,1253759152 ,-29637613 ,367863925 ,892742 ,6414336 
A460860,동국제강,0 ,0 ,0 ,1715811465 ,3559360723 ,171306502 
A200880,서연이화,937937642 ,3732728572 ,153033340 ,929496755 ,1664524436 ,150195979 
A059090,미코,78119560 ,413524469 ,-31454394 ,175252429 ,37208172 ,13551708 
A950140,잉글우드랩,123184840 ,213339313 ,22706677 ,115353240 ,109393347 ,14981444 
A095660,네오위즈,505617139 ,394119743 ,62944828 ,480279479 ,308717379 ,48129748 
A091700,파트론,477451760 ,1235264121 ,27765647 ,474064589 ,1141692474 ,30149913 
A171090,선익시스템,63390768 ,64548420 ,-12313071 ,62757412 ,61975811 ,-12915677 
A084850,아이티엠반도체,183637620 ,616036568 ,-23447720 ,275661921 ,579600290 ,7857947 
A126560,현대퓨처넷,733787922 ,172401646 ,-5849052 ,739972508 ,66916969 ,-8823625 
A161580,필옵틱스,124500432 ,233074077 ,-15421977 ,73590367 ,52864723 ,14274451 
A304360,에스바이오메딕스,5398105 ,12698388 ,-7357489 ,3844033 ,326900 ,-8167198 
A006730,서부T&D,853533118 ,174920434 ,140292406 ,794213531 ,166586677 ,116040334 
A338220,뷰노,12445028 ,17037661 ,-15242973 ,15726443 ,17037661 ,-13150627 
A206640,바디텍메드,189027001 ,137838644 ,27045076 ,182489652 ,124064918 ,23849788 
A082920,비츠로셀,238154449 ,177388408 ,39295023 ,236766166 ,177950225 ,39602366 
A091120,이엠텍,242068628 ,238648173 ,-14399401 ,195420846 ,127600653 ,-14102377 
A215600,신라젠,52129884 ,3445408 ,-21905842 ,51055911 ,3445408 ,-18964684 
A397030,에이프릴바이오,0 ,0 ,0 ,56307798 ,0 ,-13649835 
A082270,젬백스,73886522 ,71262817 ,-55625565 ,85657275 ,71257317 ,-49498302 
A095610,테스,296540328 ,152827978 ,8127663 ,295567924 ,150555324 ,8129392 
A290690,소룩스,0 ,0 ,0 ,62424805 ,55895988 ,-7966370 
A900140,엘브이엠씨홀딩스,425969028 ,251089404 ,-33770045 ,0 ,0 ,0 
A183190,아세아시멘트,1039923159 ,1197741026 ,101912084 ,868089471 ,560787194 ,54689993 
A095500,미래나노텍,255947823 ,686776678 ,-1652353 ,227808573 ,258323866 ,-15953794 
A032190,다우데이타,1240374691 ,9915447627 ,67897284 ,194099095 ,192761622 ,6640372 
A122640,예스티,76839018 ,88166827 ,-26734941 ,75396995 ,70741099 ,-30463954 
A003520,영진약품,0 ,0 ,0 ,93745776 ,245660024 ,371234 
A108670,LX하우시스,842136000 ,3534888000 ,75387000 ,726119000 ,3080346000 ,41305000 
A256840,한국비엔씨,212409661 ,81570745 ,29127762 ,211792692 ,52643767 ,28566491 
A286940,롯데이노베이트,408388394 ,1202489684 ,39556876 ,446158152 ,1092119425 ,51358811 
A094360,칩스앤미디어,71617994 ,26049585 ,-28198603 ,71866171 ,26049585 ,-28176148 
A060280,큐렉소,0 ,0 ,0 ,101576742 ,67300767 ,-7091514 
A377740,바이오노트,1567808979 ,94216340 ,19172965 ,990580963 ,88099249 ,-8168829 
A394280,오픈엣지테크놀로지,14263252 ,21019077 ,-14331062 ,31666895 ,36785396 ,2106641 
A003300,한일홀딩스,1513253287 ,2312441601 ,118346754 ,812799882 ,55291817 ,29240308 
A314930,바이오다인,0 ,0 ,0 ,42985908 ,4075875 ,-1331675 
A007460,에이프로젠,114624262 ,152704383 ,-60059317 ,193152798 ,78222690 ,-107454096 
A453340,현대그린푸드,644397283 ,2211985666 ,54789636 ,636474669 ,2144799675 ,60459726 
A068240,다원시스,220995772 ,309869607 ,13776180 ,244992600 ,288244941 ,20063573 
A058650,세아홀딩스,2159229948 ,6142708985 ,48183082 ,981547230 ,47740102 ,8427175 
A206650,유바이오로직스,0 ,0 ,0 ,108286219 ,69388892 ,-16368309 
A166480,코아스템켐온,13419445 ,29757516 ,-26077418 ,13717881 ,29757516 ,-25905993 
A020000,한섬,1393900346 ,1516387810 ,63223691 ,1403036674 ,1508878205 ,62407817 
A093050,LF,1526489766 ,1905968660 ,89113929 ,1570645033 ,1263405987 ,82088497 
A002960,한국쉘석유,0 ,0 ,0 ,104266125 ,322300733 ,38230807 
A110990,디아이티,188201195 ,103143227 ,17580850 ,188198764 ,103139670 ,17199106 
A084690,대상홀딩스,742053971 ,5273721015 ,13129224 ,405621628 ,39255183 ,12769929 
A104830,원익머트리얼즈,456356203 ,334107055 ,14290706 ,456386402 ,308961860 ,18744292 
A097520,엠씨넥스,340221928 ,969352699 ,35628248 ,341295713 ,742258333 ,23489157 
A011930,신성이엔지,263162463 ,589296928 ,3926027 ,225989780 ,402695472 ,8012941 
A003920,남양유업,671688617 ,990915671 ,-57421914 ,670751753 ,967266141 ,-55116412 
A043150,바텍,415592899 ,388221837 ,53988558 ,385023901 ,233386665 ,41747957 
A005810,풍산홀딩스,1017775319 ,394131284 ,73209260 ,417207362 ,132740095 ,16046704 
A094170,동운아나텍,0 ,0 ,0 ,66989857 ,119668409 ,24200970 
A034310,NICE,730209603 ,2883364310 ,6482680 ,271921043 ,49997961 ,-2016573 
A089980,상아프론테크,191883694 ,180488744 ,10996757 ,192056337 ,144386072 ,11341232 
A023160,태광,540739242 ,301519519 ,51880409 ,525868328 ,262123823 ,50907815 
A026890,스틱인베스트먼트,251732298 ,102528696 ,31852589 ,217700233 ,83446014 ,25015594 
A049070,인탑스,644367035 ,578755568 ,28254770 ,526491734 ,118038825 ,22028107 
A306200,세아제강,0 ,0 ,0 ,1001556731 ,1826441777 ,153630326 
A034950,한국기업평가,92956243 ,97155020 ,22222403 ,91797039 ,56212635 ,19631742 
A010690,화신,474877642 ,1752924360 ,74419732 ,476419264 ,938544272 ,73503945 
A089010,켐트로닉스,181379459 ,559054530 ,7043506 ,141817392 ,301948256 ,-1152302 
A033270,유나이티드제약,0 ,0 ,0 ,392965481 ,283317637 ,52985286 
A360070,탑머티리얼,0 ,0 ,0 ,154044306 ,109535706 ,13661018 
A249420,일동제약,168617867 ,605799924 ,-69346747 ,179760109 ,604118619 ,-43309143 
A101160,월덱스,255250662 ,275809669 ,52719300 ,247376154 ,249656163 ,53664049 
A439090,마녀공장,100212515 ,113803233 ,10821925 ,100616204 ,110815289 ,11067393 
A014620,성광벤드,512522393 ,243502486 ,37617833 ,490004581 ,215573762 ,35237617 
A243070,휴온스,331379025 ,571847593 ,46437901 ,334390974 ,527884659 ,47745431 
A029530,신도리코,1003133608 ,384414480 ,55544699 ,981383224 ,368018149 ,60827470 
A093320,케이아이엔엑스,171908446 ,124028753 ,21768957 ,155218932 ,89362091 ,20035837 
A102710,이엔에프테크놀로지,368412732 ,576069406 ,-16908563 ,332020580 ,483350413 ,-8713112 
A104700,한국철강,0 ,0 ,0 ,840051670 ,820111283 ,67201964 
A200670,휴메딕스,0 ,0 ,0 ,204467456 ,157327600 ,23004110 
A297890,HB솔루션,263704933 ,73071796 ,91893178 ,263050065 ,72936010 ,91794173 
A115390,락앤락,506112637 ,477573971 ,-43742569 ,455987680 ,222835700 ,12776238 
